,Name,latitude,longitude,url,Location,Phone
160,Ministop -  Trần Khắc Chân ,10.7944532,106.6883116,"https://www.google.com/maps/place/MINISTOP+-+Tr%E1%BA%A7n+Kh%E1%BA%AFc+Ch%C3%A2n/@10.7944532,106.6883116,17z/data=!3m1!4b1!4m6!3m5!1s0x317528cdcd673b07:0xa74bdd01cc537b69!8m2!3d10.7944479!4d106.6908865!16s%2Fg%2F11c187w8sh?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","79 Trần Khắc Chân, Phường Tân Định, Quận 1",Số điện thoại: (028) 3526 8939
161,Ministop -  Phạm Văn Hai ,10.7912591,106.6592374,"https://www.google.com/maps/place/MINISTOP/@10.7912591,106.6592374,17z/data=!3m1!4b1!4m6!3m5!1s0x31752932d4caaa59:0x25aea94eb7fc902f!8m2!3d10.7912538!4d106.6618123!16s%2Fg%2F11c135dmy_?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","204 Phạm Văn Hai, Phường 5, Quận Tân Bình",Số điện thoại: (028) 3846 0899
162,Ministop -  Nguyễn Biểu  ,10.7572484,106.6805535,"https://www.google.com/maps/place/MINISTOP+-+Nguy%E1%BB%85n+Bi%E1%BB%83u/@10.7572484,106.6805535,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f8ecdbd49f9:0x63fb6ab00ed6c2a1!8m2!3d10.7572431!4d106.6831284!16s%2Fg%2F11sjp81cf0?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","207 Nguyễn Biểu, Phường 2, Quận 5",Số điện thoại: (028) 3838 3663
163,Ministop -  Trương Công Định,10.7964797,106.6383426,"https://www.google.com/maps/place/MINISTOP+-+Truong+Cong+Dinh/@10.7964797,106.6383426,17z/data=!3m1!4b1!4m6!3m5!1s0x3175294d8aaa746f:0xf19309f6fbe8ecf1!8m2!3d10.7964744!4d106.6409175!16s%2Fg%2F11c1r6w2x8?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","88-88A-90-92 Trương Công Định, Phường 14, Quận Tân Bình Số điện thoại:",Số điện thoại: (028) 3849 0929
164,Ministop -  Bạch Đằng 2,10.8153671,106.6663656,"https://www.google.com/maps/search/Ministop+-++B%E1%BA%A1ch+%C4%90%E1%BA%B1ng+2/@10.8153671,106.6663656,16z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","B22 Bạch Đằng, Phường 2, Quận Tân Bình Số điện thoại:",Số điện thoại: (028) 3848 6579
165,Ministop -  Ngô Tất Tố,10.7929844,106.7085423,"https://www.google.com/maps/place/Ministop+Ngo+Tat+To/@10.7929844,106.7085423,17z/data=!3m1!4b1!4m6!3m5!1s0x317528adf5a45f43:0xb56a1b4ac744cdb6!8m2!3d10.7929791!4d106.7111172!16s%2Fg%2F11c55tnm_f?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","69 Ngô Tất Tố, Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh. Số điện thoại:",Số điện thoại: (028) 3514 0979
166,Ministop -  Hậu Giang,10.8079012,106.6598583,"https://www.google.com/maps/place/Ministop+-+H%E1%BA%ADu+Giang/@10.8079012,106.6598583,17z/data=!3m1!4b1!4m6!3m5!1s0x3175293c9c881bfd:0x93b83ccb85e4f199!8m2!3d10.8078959!4d106.6624332!16s%2Fg%2F11c4wxbf93?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","45 Hậu Giang, Phường 4, Quận Tân Bình Số điện thoại:",Số điện thoại: (028) 3811 1006
167,Ministop -  Phạm Viết Chánh 2,10.7903744,106.7069333,"https://www.google.com/maps/place/MINISTOP/@10.7903744,106.7069333,17z/data=!3m1!4b1!4m6!3m5!1s0x317528b2e8bc9441:0x2c40b6357726853b!8m2!3d10.7903691!4d106.7095082!16s%2Fg%2F11g6lzff40?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","37-39 Phạm Viết Chánh, Phường 19, Quận Bình Thạnh Số điện thoại:",Số điện thoại: (028) 3840 8008
168,Ministop -  Hutech (Điện Biên Phủ),10.8025425,106.7120654,"https://www.google.com/maps/place/MINISTOP+HUTECH/@10.8025425,106.7120654,17z/data=!3m1!4b1!4m6!3m5!1s0x317528a450d7cb9f:0xf65d8cc95cd2683f!8m2!3d10.8025372!4d106.7146403!16s%2Fg%2F11c4nwfd12?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","475A Điện Biên Phủ, Phường 25, Quận Bình Thạnh Số điện thoại:",Số điện thoại: (028) 3510 6067
169,Ministop -  Hoàng Hoa Thám,10.8010608,106.6489079,"https://www.google.com/maps/search/Ministop+-++Ho%C3%A0ng+Hoa+Th%C3%A1m/@10.8010608,106.6489079,14z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","10A Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh Số điện thoại:",Số điện thoại: (028) 3510 1677
170,Ministop -  Hòa Hưng,10.7789447,106.6714275,"https://www.google.com/maps/place/MINISTOP/@10.7789447,106.6714275,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ed831ca4493:0xce862cc97fa883ee!8m2!3d10.7789394!4d106.6740024!16s%2Fg%2F1pwfbcylk?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","101 Hòa Hưng, Phường 12, Quận 10 Số điện thoại:",Số điện thoại: (028) 3979 8978
171,Ministop -  Cư Xá Đô Thành,10.7721552,106.6784504,"https://www.google.com/maps/place/MINISTOP+-+C%C6%B0+x%C3%A1+%C4%90%C3%B4+Th%C3%A0nh/@10.7721552,106.6784504,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f216c08e221:0xf8f5818f6e0c5d2d!8m2!3d10.7721499!4d106.6810253!16s%2Fg%2F11b6x9_srz?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","129 - 131 Đường số 3, Cư Xá Đô Thành, Phường 4, Quận 3 Số điện thoại:",Số điện thoại: (028) 3834 1749
172,Ministop -  Nguyễn Thượng Hiền,10.8058554,106.6833246,"https://www.google.com/maps/place/MINISTOP/@10.8058554,106.6833246,17z/data=!3m1!4b1!4m6!3m5!1s0x317528db7ad95891:0xc488a7759540df44!8m2!3d10.8058501!4d106.6858995!16s%2Fg%2F11btrs8q7d?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","245 Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Thành phố Hồ Chí Minh. Số điện thoại:",Số điện thoại: (028) 3515 0783
173,Ministop -  Trần Doãn Khanh,10.7886722,106.6951751,"https://www.google.com/maps/place/MINISTOP/@10.7886722,106.6951751,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f3530228871:0x9ed43bba8815786!8m2!3d10.7886669!4d106.69775!16s%2Fg%2F11c5ssqzxz?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","02 Trần Doãn Khanh, Phường Đa Kao, Quận 1 Số điện thoại:",Số điện thoại: (028) 3910 1233
174,MINISTOP -  Bạch Đằng,10.8153671,106.6663656,"https://www.google.com/maps/search/MINISTOP+-++B%E1%BA%A1ch+%C4%90%E1%BA%B1ng/@10.8153671,106.6663656,16z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","165 Bạch Đằng, Phường 2, Quận Tân Bình",Số điện thoại: (028) 3547 1213
175,MINISTOP -  Nguyễn Hồng Đào,10.7930084,106.6395866,"https://www.google.com/maps/place/Ministop/@10.7930084,106.6395866,17z/data=!3m1!4b1!4m6!3m5!1s0x3175294d4edea821:0xca237e6c06bb6378!8m2!3d10.7930031!4d106.6421615!16s%2Fg%2F11b67njyft?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","191 - 193 Nguyễn Hồng Đào, Phường 14, Quận Tân Bình",Số điện thoại: (028) 3849 4782
176,MINISTOP -  Trần Thiện Chánh,10.7715321,106.6680244,"https://www.google.com/maps/place/Ministop/@10.7715321,106.6680244,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ede7e57aebd:0x7db7b8720bd9fc5f!8m2!3d10.7715268!4d106.6705993!16s%2Fg%2F11c56btzlz?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","77 Trần Thiện Chánh, Phường 12, Quận 10",Số điện thoại: (028) 3868 4543
177,MINISTOP -  Lam Sơn,10.8099839,106.6641478,"https://www.google.com/maps/place/Ministop+-+Lam+S%C6%A1n/@10.8099839,106.6641478,17z/data=!3m1!4b1!4m6!3m5!1s0x31752922fa50e7c1:0x8eaf0ee7bf9ff645!8m2!3d10.8099786!4d106.6667227!16s%2Fg%2F11xh733fq?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","25A Lam Sơn, Phường 2, Quận Tân Bình",Số điện thoại: (028) 3547 0449
